coagulant,round,date,sample,dm_real,dm_expected,dose,volume,ntu,efficiency,removal,supernatant_ph,supernatant_ec,subnatant_proportion,subnatant_perc_dm,subnatant_ph,subnatant_ec,subnatant_gr_dm,dm_to_subnatant,ph_inisup,ph_inisub,ec_inisub,ec_inisup,turb_ini,effluent,subnatant_gr_dm_1000,dose_mg,dm_si,water_ml,supernatant,subnatant,vol_input_corrected,dm_input_corrected,treatment,dm_realgl
fes,1,13/01/2021,6,0.005,0.005,727.44,6,3.11,0.9954,676.393,3.4,1038,0.067659606,0.070321152,4.1,499,3.814219269,0.834110061,6.64,6.42,243,715,679.5,800.07,4.767356943,582.0029208,0.834109487,0,744.77,54.24,799.01,4.572800937,fes,5
fes,1,18/01/2021,6,0.0051,0.005,726.82,6,2.14,0.9968,677.359,3.97,1006,0.061079318,0.078059072,4.01,473,3.87407173,0.846570912,6.64,6.42,243,715,679.5,800.75,4.838053987,582.001115,0.830489933,8,761.76,49.63,811.39,4.664801411,fes,5.1
fes,1,18/01/2021,7,0.0051,0.005,1213.53,10,86.22,0.8731,593.28,2.97,1466,0.063672674,0.075313808,3.18,737,3.889958159,0.784730918,6.64,6.42,243,715,679.5,799.32,4.866584295,969.9987996,0.770974336,4,758.28,51.65,809.93,5.045510239,fes,5.1
fes,1,18/01/2021,8,0.0051,0.005,1453.56,12,160.3,0.7641,519.2,2.82,1672,0.060792031,0.081300813,3.06,781,4.018699187,0.779060397,6.64,6.42,243,715,679.5,800.79,5.018418296,1163.996312,0.765903894,2,761.68,49.43,811.11,5.24700536,fes,5.1
fes,1,18/01/2021,9,0.0051,0.005,1696.69,14,161.2,0.7628,518.3,2.74,1811,0.059178803,0.088195387,3.01,820,4.243080054,0.793047604,6.64,6.42,243,715,679.5,800.38,5.301331935,1357.996742,0.780133998,0,762.97,48.11,811.08,5.438914884,fes,5.1
fes,1,13/01/2021,2,0.0108,0.01,363.67,3,678.3,0.6147,1082.2,5.84,1383,0.111352008,0.077467412,5.59,505,6.96277095,0.778758309,6.59,6.4,456,1243,1760.5,800.17,8.701614594,290.9978239,0.778758497,7,716.18,89.88,806.06,8.940862482,fes,10.8
fes,1,13/01/2021,3,0.0108,0.01,485.15,4,339.3,0.8073,1421.2,5.55,1401,0.107487863,0.077894737,5.38,536,6.760484211,0.748394003,6.59,6.4,456,1243,1760.5,799.75,8.453246903,387.9987125,0.748394107,6,719.03,86.79,805.82,9.033322269,fes,10.8
fes,1,13/01/2021,4,0.0108,0.01,726.95,6,85.27,0.9516,1675.23,5.05,1514,0.09425108,0.092946363,5.07,580,7.075077149,0.765981278,6.59,6.4,456,1243,1760.5,800.61,8.837108141,582.0034395,0.765980991,4,730.04,76.12,806.16,9.236618896,fes,10.8
fes,1,13/01/2021,5,0.0108,0.01,968.87,8,23.63,0.9866,1736.87,4.62,1612,0.098079519,0.095188285,4.81,656,7.539864017,0.799215772,6.59,6.4,456,1243,1760.5,800.93,9.413886378,775.9970491,0.79921602,2,726.26,79.21,805.47,9.434078106,fes,10.8
fes,1,13/01/2021,6,0.0108,0.01,1212.08,10,11.39,0.9935,1749.11,4.26,1724,0.094912144,0.114521842,4.52,599,8.765501771,0.911075228,6.59,6.4,456,1243,1760.5,800.28,10.95304365,970.0033824,0.911074906,0,727.81,76.54,804.35,9.621051586,fes,10.8
fes,1,20/01/2021,6,0.0093,0.01,1211.36,10,7.45,0.9958,1753.047,3.68,1674,0.094827269,0.096056623,3.79,668,7.422295248,0.879316795,6.59,6.4,456,1243,1760.5,800.75,9.269179204,969.99652,0.879317142,6,734.67,77.27,811.94,8.440979734,fes,9.3
fes,1,20/01/2021,7,0.0093,0.01,1332.23,11,6.73,0.9962,1753.772,3.53,1676,0.096570497,0.085350318,3.58,713,6.722191083,0.787190433,6.59,6.4,456,1243,1760.5,800.91,8.393191598,1066.996329,0.787190758,5,734.51,78.76,813.27,8.53947253,fes,9.3
fes,1,20/01/2021,8,0.0093,0.01,1454.82,12,7.15,0.9959,1753.349,3.37,1748,0.099307074,0.094753747,3.33,693,7.658945396,0.887590755,6.59,6.4,456,1243,1760.5,800.1,9.572485184,1164.001482,0.887590587,4,730.71,80.83,811.54,8.628915248,fes,9.3
fes,1,20/01/2021,9,0.0093,0.01,1939.59,16,54.9,0.9688,1705.6,2.68,2020,0.093911591,0.099439062,2.77,885,7.603110658,0.843144223,6.59,6.4,456,1243,1760.5,800.17,9.501869175,1552.00173,0.843144047,0,734.68,76.46,811.14,9.017568347,fes,9.3
fes,1,12/01/2021,1,0.0205,0.02,0,0,3332,0,0,6.55,2510,0.13801441,0.092674316,NA,NA,10.47405119,0.637435491,6.55,NA,NA,2510,3332,800.65,13.08193492,0,0.637435489,22,703.23,113.02,816.25,16.43154693,control,20.5
fes,1,12/01/2021,2,0.0205,0.02,727.35,6,1747,0.4757,1585,6.11,2440,0.144194527,0.109046126,NA,NA,12.84890506,0.755662777,6.55,NA,NA,2510,3332,800.16,16.05791974,581.996376,0.755662935,16,696.66,117.83,814.49,17.00349078,fes,20.5
fes,1,12/01/2021,3,0.0205,0.02,1212.06,10,841,0.7476,2491,5.56,2680,0.140689672,0.120394895,NA,NA,13.85673007,0.79663123,6.55,NA,NA,2510,3332,800.29,17.31463603,969.9994974,0.79663125,12,699.15,115.094,814.244,17.39415874,fes,20.5
fes,1,12/01/2021,4,0.0205,0.02,1697.22,14,282.6,0.9152,3049.4,5.15,2630,0.154397466,0.115096481,NA,NA,14.5297798,0.817249669,6.55,NA,NA,2510,3332,800.13,18.15927387,1357.996639,0.817249821,8,687.41,126.24,813.65,17.7788751,fes,20.5
fes,1,12/01/2021,5,0.0205,0.02,2181.06,18,41.58,0.9875,3290.42,4.65,2820,0.159138155,0.124339699,NA,NA,16.18156847,0.890316011,6.55,NA,NA,2510,3332,800.53,20.2135691,1746.003962,0.890315814,4,682.55,130.14,812.69,18.1750842,fes,20.5
fes,1,12/01/2021,6,0.0205,0.02,2665.9,22,22.02,0.9934,3309.98,4.27,3070,0.174734833,0.115316476,NA,NA,16.47065228,0.887328993,6.55,NA,NA,2510,3332,800.48,20.57596977,2133.999632,0.887329007,0,671.09,142.83,813.92,18.56205806,fes,20.5
fes,1,21/01/2021,6,0.0191,0.02,2908.58,24,17.22,0.9948,3314.78,4.06,2850,0.165865269,0.117690327,4.19,1111,16.23891136,0.923131572,6.55,NA,NA,2510,3332,800.39,20.28874844,2327.998346,0.923131668,11,691.66,137.98,829.64,17.59111253,fes,19.1
fes,1,21/01/2021,7,0.0191,0.02,3269.74,27,26.35,0.9921,3305.65,3.71,2990,0.172838614,0.109134045,3.91,1161,15.66291815,0.875347895,6.55,NA,NA,2510,3332,800.98,19.55469319,2618.996345,0.875348083,8,684.67,143.52,828.19,17.89336359,fes,19.1
fes,1,21/01/2021,8,0.0191,0.02,3632.96,30,43.64,0.9869,3288.36,3.44,3190,0.17617234,0.115301724,3.65,1212,17.87868534,0.983169429,6.55,NA,NA,2510,3332,801,22.3204561,2910.00096,0.983169387,5,683.4,146.63,830.03,18.18474498,fes,19.1
fes,1,21/01/2021,9,0.0191,0.02,4239.35,35,175.3,0.9474,3156.7,3.04,3510,0.174700896,0.109152288,3.34,1335,15.85873593,0.849582581,6.55,NA,NA,2510,3332,800.83,19.80287443,3394.998661,0.849582651,0,684.05,145.29,829.34,18.66650315,fes,19.1
fes,1,15/01/2021,1,0.0288,0.03,0,0,5100,0,0,6.51,3120,0.166291396,0.113628319,6.6,981,15.52503717,0.675416773,6.51,6.6,981,3120,5100,799.3,19.42329184,0,0.675416776,27,683.95,136.63,820.58,22.98586262,control,28.8
fes,1,15/01/2021,2,0.0288,0.03,1454.33,12,1546.25,0.6968,3553.75,5.72,3530,0.214859438,0.119842233,5.66,1126,21.15814624,0.875003815,6.51,6.6,981,3120,5100,800.37,26.4354564,1164.002102,0.875003741,15,644.12,176.55,820.67,24.18063314,fes,28.8
fes,1,15/01/2021,3,0.0288,0.03,2184.36,18,272.22,0.9466,4827.777778,5.27,3690,0.210900849,0.118372703,5.27,1209,20.48794751,0.828383667,6.51,6.6,981,3120,5100,799.32,25.63172135,1746.002635,0.828383582,9,645.43,173.08,818.51,24.73243777,fes,28.8
fes,1,15/01/2021,4,0.0288,0.03,2545.68,21,130.9,0.9743,4969.1,4.98,3800,0.208722779,0.130726793,5.07,1187,22.47847206,0.897409781,6.51,6.6,981,3120,5100,800.18,28.09176943,2037.002222,0.897409704,6,649.98,171.95,821.93,25.04816922,fes,28.8
fes,1,15/01/2021,5,0.0288,0.03,2908.18,24,42.35,0.9917,5057.65,4.46,3990,0.220647112,0.117806978,4.55,1197,21.49034889,0.847799978,6.51,6.6,981,3120,5100,800.5,26.84615726,2327.99809,0.847800044,3,642.25,182.42,824.67,25.34837161,fes,28.8
fes,1,15/01/2021,6,0.0288,0.03,3272.85,27,48.11,0.9906,5051.885714,4.6,3960,0.218480138,0.110531991,4.72,1206,19.85486161,0.774632831,6.51,6.6,981,3120,5100,800.22,24.81175378,2619.000027,0.774632833,0,640.55,179.63,820.18,25.63131952,fes,28.8
fes,1,21/01/2021,6,0.0266,0.03,3515.68,29,38.84,0.9924,5061.16,4.5,3660,0.227556886,0.112301441,4.7,1280,21.33839675,0.88489486,6.51,6.6,981,3120,5100,800.13,26.66866228,2813.001038,0.884894833,11,641.99,190.01,832,24.11404756,fes,26.6
fes,1,21/01/2021,7,0.0266,0.03,3877.53,32,25.29,0.995,5074.71,4.26,3720,0.225471404,0.107349747,4.45,1295,20.2042958,0.827530623,6.51,6.6,981,3120,5100,800.51,25.23927971,3104.00154,0.827530581,8,643.79,188.21,832,24.41516391,fes,26.6
fes,1,21/01/2021,8,0.0266,0.03,4239.46,35,21.56,0.9958,5078.44,4.06,3890,0.229846593,0.125055042,4.21,1367,23.96429767,0.969658968,6.51,6.6,981,3120,5100,800.81,29.92507295,3395.001963,0.969658903,5,638.91,191.63,830.54,24.71415051,fes,26.6
fes,1,21/01/2021,9,0.0266,0.03,4848.36,40,21.9,0.9957,5078.1,3.8,4080,0.24094043,0.113140727,3.86,1467,22.85329543,0.907425052,6.51,6.6,981,3120,5100,800.27,28.55698131,3879.997057,0.907425169,0,630.28,201.99,832.27,25.18477464,fes,26.6
fes,2,22/04/2021,1,0.0055,0.005,0,0,714.6,0,0,6.9,796,0.048165564,0.072081218,6.63,346,2.798192893,0.639928645,6.9,6.63,346,796,714.6,800.35,3.496211524,0,0.639928602,8,765.76,38.82,804.58,4.372663911,control,5.5
fes,2,22/04/2021,2,0.0055,0.005,484.75,4,25.72,0.964,688.88,5.31,1130,0.054433409,0.082922014,5.92,405,3.640276407,0.764595876,6.9,6.63,346,796,714.6,800.42,4.547957831,388.003595,0.764595252,4,761.07,43.9,804.97,4.761046352,fes,5.5
fes,2,22/04/2021,3,0.0055,0.005,606.07,5,4.05,0.9943,710.554,4.75,1207,0.060044413,0.081920904,5.48,470,3.964971751,0.816331146,6.9,6.63,346,796,714.6,800.24,4.95472827,485.0014568,0.816330852,3,755.53,48.4,803.93,4.857062933,fes,5.5
fes,2,22/04/2021,4,0.0055,0.005,727.2,6,1.76,0.9975,712.842,4.32,1268,0.062975229,0.075731497,4.98,602,3.844888124,0.776031026,6.9,6.63,346,796,714.6,800.33,4.804128452,581.999976,0.776030984,2,753.25,50.77,804.02,4.954554642,fes,5.5
fes,2,22/04/2021,5,0.0055,0.005,848.24,7,1.04,0.9985,713.556,3.98,1345,0.063279681,0.074333801,4.37,590,3.793253857,0.75078641,6.9,6.63,346,796,714.6,800.48,4.738724087,678.9991552,0.750786492,1,753.14,51.03,804.17,5.052374158,fes,5.5
fes,2,22/04/2021,6,0.0055,0.005,969.47,8,1.27,0.9982,713.329,3.61,1423,0.063062616,0.091884641,4.13,639,4.67325285,0.907576542,6.9,6.63,346,796,714.6,800.44,5.838354967,776.0025668,0.907576037,0,753.74,50.86,804.6,5.149155621,fes,5.5
fes,2,23/04/2021,1,0.0111,0.01,0,0,1274.5,0,0,6.97,1325,0.089326379,0.084087969,7.4,476,6.135058215,0.690178529,6.97,7.4,476,1325,1274.5,800.63,7.662788323,0,0.690178508,14,742.87,72.96,815.83,8.889088773,control,11.1
fes,2,23/04/2021,2,0.0111,0.01,1212.11,10,18.01,0.9859,1256.49,5.31,2070,0.100242751,0.096016343,5.6,776,7.81092952,0.792586985,6.97,7.4,476,1325,1274.5,800.26,9.760489741,970.0031486,0.792586709,4,729.31,81.35,810.66,9.854980804,fes,11.1
fes,2,23/04/2021,3,0.0111,0.01,1333.42,11,12.29,0.9904,1262.21,5.08,2230,0.09724877,0.103412616,5.41,577,8.155118925,0.819501665,6.97,7.4,476,1325,1274.5,800.2,10.19135082,1067.002684,0.819501421,3,730.62,78.86,809.48,9.951314647,fes,11.1
fes,2,23/04/2021,4,0.0111,0.01,1454.82,12,6.85,0.9946,1267.654,4.85,2270,0.102001578,0.099094807,4.9,883,8.201086232,0.816255539,6.97,7.4,476,1325,1274.5,800.1,10.25007653,1164.001482,0.816255396,2,727.13,82.76,809.89,10.04720439,fes,11.1
fes,2,23/04/2021,5,0.0111,0.01,1575.86,13,3.96,0.9969,1270.543,4.69,2330,0.10046916,0.096264368,4.56,776,7.85420977,0.774171136,6.97,7.4,476,1325,1274.5,800.2,9.815308385,1261.003172,0.774170873,1,728.78,81.59,810.37,10.14531465,fes,11.1
fes,2,23/04/2021,6,0.0111,0.01,1697.29,14,3.79,0.997,1270.713,4.48,2370,0.099472699,0.090743274,4.58,576,7.326611947,0.715405305,6.97,7.4,476,1325,1274.5,800.1,9.157120294,1358.001729,0.715405165,0,729.25,80.74,809.99,10.24120439,fes,11.1
fes,2,26/04/2021,1,0.0246,0.02,0,0,2971.5,0,0,6.75,2670,0.131282002,0.1101465,6.98,1028,11.91785133,0.603968172,6.75,6.98,1028,2670,2971.5,800.58,14.88652143,0,0.603968184,28,715.31,108.2,823.51,19.73258174,control,24.6
fes,2,26/04/2021,2,0.0246,0.02,2666.17,22,25.16,0.9915,2946.34,5.04,3830,0.166529116,0.119626926,5.22,1475,16.41401054,0.750795974,6.75,6.98,1028,2670,2971.5,800.4,20.50725955,2134.002468,0.750795902,6,686.06,137.21,823.27,21.86214513,fes,24.6
fes,2,26/04/2021,3,0.0246,0.02,2909.35,24,17.86,0.994,2953.64,4.84,3900,0.166003542,0.138382422,5.09,1391,18.93763441,0.858821489,6.75,6.98,1028,2670,2971.5,800.18,23.666718,2328.003683,0.85882136,4,686.42,136.85,823.27,22.0507226,fes,24.6
fes,2,26/04/2021,4,0.0246,0.02,3029.24,25,15.99,0.9946,2955.51,4.73,3960,0.168012415,0.11997992,4.8,1508,16.62681727,0.750431265,6.75,6.98,1028,2670,2971.5,800.53,20.76976162,2424.997497,0.750431363,3,685.2,138.58,823.78,22.15634935,fes,24.6
fes,2,26/04/2021,5,0.0246,0.02,3150.85,26,12.71,0.9957,2958.79,4.68,4010,0.168548528,0.127486805,4.73,1505,17.73647422,0.797122049,6.75,6.98,1028,2670,2971.5,800.42,22.15895932,2522.003357,0.797121942,2,684.83,139.124,823.954,22.25063809,fes,24.6
fes,2,26/04/2021,6,0.0246,0.02,3394.83,28,10.8,0.9964,2960.7,4.48,4180,0.175934013,0.144736842,4.59,1496,20.99263158,0.935697667,6.75,6.98,1028,2670,2971.5,800.04,26.2394775,2715.999793,0.935697692,0,685.63,145.04,830.67,22.4352719,fes,24.6
fes,2,28/04/2021,1,0.0321,0.03,0,0,6000,0,0,6.73,3300,0.169699065,0.129918589,6.87,1101,18.49131275,0.719512908,6.73,6.87,1101,3300,6000,800.46,23.10085794,0,0.719512915,45,692.57,142.33,834.9,25.69976516,control,32.1
fes,2,28/04/2021,2,0.0321,0.03,3030.8,25,219.2,0.9635,5780.8,5.48,4480,0.214138005,0.119626168,5.75,1542,21.55424299,0.766677055,6.73,6.87,1101,3300,6000,800.12,26.93876292,2425.003696,0.766676962,20,659.89,180.18,840.07,28.11384904,fes,32.1
fes,2,28/04/2021,3,0.0321,0.03,4241.74,35,35.73,0.994,5964.27,4.87,4790,0.217494737,0.122512011,4.87,1538,22.40132121,0.770011336,6.73,6.87,1101,3300,6000,800.38,27.98835704,3395.003861,0.770011241,10,654.96,182.85,837.81,29.09219666,fes,32.1
fes,2,28/04/2021,4,0.0321,0.03,4481.04,37,23.89,0.996,5976.11,4.76,4860,0.210064087,0.142464813,4.74,1512,25.21627188,0.860510394,6.73,6.87,1101,3300,6000,800.93,31.48374,3588.999367,0.860510421,8,661.13,177,838.13,29.3038551,fes,32.1
fes,2,28/04/2021,5,0.0321,0.03,4720.96,19.5,21.39,0.9964,5978.61,4.6,4920,0.269984627,0.109072375,4.61,1725,12.25973496,0.830876214,6.73,6.87,1101,3300,6000,400.66,30.5988493,1891.499834,0.830876231,3,304.28,112.4,416.68,14.75518827,fes,32.1
fes,3,28/06/2021,1,0.0053,0.005,0,0,932,0,0,7.08,851,0.039584082,0.089922481,7.22,468,2.872124031,0.68301746,7.08,7.22,468,851,932,800.38,3.588450525,0,0.683017409,9.5,773.86,31.94,805.8,4.205052142,control,5.3
fes,3,28/06/2021,2,0.0053,0.005,484.84,4,101.4,0.8912,830.6,5.16,1180,0.054297185,0.088391906,6.26,734,3.873333333,0.843418484,7.08,7.22,468,851,932,800.26,4.840093636,387.9980584,0.843418783,5.5,762.2,43.82,806.02,4.592421683,fes,5.3
fes,3,28/06/2021,3,0.0053,0.005,545.09,4.5,66.52,0.9286,865.48,5.01,1074,0.055253343,0.090569561,5.34,476,4.038496732,0.869680863,7.08,7.22,468,851,932,800.78,5.043203791,436.4971702,0.869681335,5,761.01,44.59,805.6,4.64365367,fes,5.3
fes,3,28/06/2021,4,0.0053,0.005,848.5,7,2.81,0.997,929.187,4.08,1212,0.061828989,0.075329567,4.33,614,3.761205273,0.770215322,7.08,7.22,468,851,932,800.24,4.700096562,679.00364,0.770214699,2.5,756.29,49.93,806.22,4.883316607,fes,5.3
fes,3,28/06/2021,5,0.0053,0.005,969.96,8,2.01,0.9978,929.992,3.79,1209,0.060676967,0.077165354,3.92,713,3.781874016,0.759532437,7.08,7.22,468,851,932,800.03,4.727165251,775.9970988,0.759532832,1.5,757.12,49.01,806.13,4.979213305,fes,5.3
fes,3,28/06/2021,6,0.0053,0.005,1150.48,9.5,3.75,0.996,928.254,3.34,1754,0.062710963,0.087735849,3.48,833,4.449962264,0.867497903,7.08,7.22,468,851,932,800.97,5.555716524,921.4999656,0.867497857,0,756.24,50.72,806.96,5.129651895,fes,5.3
fes,3,29/06/2021,1,0.009,0.01,0,0,2340,0,0,6.76,1164,0.064321373,0.094820018,7.04,472,4.960035119,0.686177121,6.76,7.04,472,1164,2340,800.21,6.198416814,0,0.686177098,16,759.58,52.31,811.89,7.22850554,control,9
fes,3,29/06/2021,2,0.009,0.01,727.17,6,537,0.7705,1803,5.39,1436,0.085717797,0.088319088,5.6,587,6.159373219,0.78846431,6.76,7.04,472,1164,2340,800.36,7.695753435,581.9977812,0.788464509,10,742.44,69.74,812.18,7.811860529,fes,9
fes,3,29/06/2021,3,0.009,0.01,1090.01,9,131,0.944,2209,4.77,1455,0.088777076,0.09551495,4.98,687,6.909551495,0.852207372,6.76,7.04,472,1164,2340,800.91,8.627126013,872.9999091,0.852207356,7,740.71,72.34,813.05,8.107828822,fes,9
fes,3,29/06/2021,4,0.009,0.01,1453.55,12,21.66,0.9907,2318.34,4.23,1612,0.093075827,0.095415118,4.44,813,7.228649318,0.860775328,6.76,7.04,472,1164,2340,800.8,9.026784863,1164.00284,0.860775012,2,736.46,75.76,812.22,8.397835164,fes,9
fes,3,29/06/2021,5,0.009,0.01,1697.16,14,7.54,0.9968,2332.456,3.91,1835,0.101582158,0.096278317,4.09,875,7.967993528,0.928015785,6.76,7.04,472,1164,2340,800.16,9.95800031,1357.999546,0.928015808,2,734.68,82.76,817.44,8.586053877,fes,9
fes,3,29/06/2021,6,0.009,0.01,1939.18,16,6.52,0.9972,2333.478,3.6,1937,0.102859807,0.102380952,3.72,987,8.583619048,0.977446136,6.76,7.04,472,1164,2340,800.34,10.7249657,1552.003321,0.977445739,0,732.44,83.84,816.28,8.781679864,fes,9
fes,3,30/06/2021,1,0.0195,0.02,0,0,6120,0,0,6.78,2030,0.103215567,0.110194461,6.95,595,9.387466117,0.600908859,6.78,6.95,595,2030,6120,800.38,11.72876148,0,0.600908861,30,739.09,85.19,824.28,15.62211303,control,19.5
fes,3,30/06/2021,2,0.0195,0.02,1818.16,15,1499.5,0.755,4620.5,5.24,2470,0.155614533,0.120847652,5.34,780,15.51804696,0.908829004,6.78,6.95,595,2030,6120,800.26,19.39125654,1455.000722,0.908828968,15,695.81,128.41,824.22,17.07477083,fes,19.5
fes,3,30/06/2021,3,0.0195,0.02,2180.37,18,645,0.8946,5475,4.94,2490,0.163789662,0.105566219,5.01,689,14.29366603,0.822613462,6.78,6.95,595,2030,6120,800.78,17.8496791,1745.996689,0.822613622,12,689.68,135.4,825.08,17.37592038,fes,19.5
fes,3,30/06/2021,4,0.0195,0.02,2666.7,22,133.6,0.9782,5986.4,4.5,2530,0.161058825,0.111668338,4.65,637,14.88650619,0.838516711,6.78,6.95,595,2030,6120,800.24,18.60255197,2134.000008,0.838516713,8,692.59,133.31,825.9,17.75338046,fes,19.5
fes,3,30/06/2021,5,0.0195,0.02,3152.38,26,32.34,0.9947,6087.66,4.2,2570,0.161743546,0.112740605,4.3,800,15.08131072,0.831508881,6.78,6.95,595,2030,6120,800.03,18.85093149,2521.998571,0.831508948,4,689.96,133.77,823.73,18.1372816,fes,19.5
fes,3,30/06/2021,6,0.0195,0.02,3633.09,30,18.87,0.9969,6101.13,3.78,2690,0.167729007,0.119073084,3.86,834,16.54401426,0.892167028,6.78,6.95,595,2030,6120,800.97,20.65497367,2909.996097,0.892167218,0,687.51,138.94,826.45,18.54362887,fes,19.5
fes,3,1/07/2021,1,0.0291,0.03,0,0,9485,0,0,6.6,2170,0.145406643,0.127138234,6.75,922,15.50705039,0.666494216,6.6,6.75,922,2170,9485,800.76,19.36541584,0,0.659378369,45,715.27,121.97,837.24,23.26659411,control,29.1
fes,3,1/07/2021,3,0.0291,0.03,3030.8,25,1876.5,0.8022,7608.5,5.06,2660,0.221565749,0.111986002,5.12,1267,20.7879615,0.809720824,6.6,6.75,922,2170,9485,800.12,25.98105472,2425.003696,0.80188438,10,655.97,185.63,841.6,25.6729985,fes,29.1
fes,3,1/07/2021,4,0.0291,0.03,3634.96,30,813.1,0.9143,8671.9,4.8,2810,0.214358889,0.119067444,4.88,1321,21.42618651,0.818706361,6.6,6.75,922,2170,9485,800.56,26.76399834,2910.003578,0.810928002,8,651.73,179.95,831.68,26.17078298,fes,29.1
fes,3,1/07/2021,5,0.0291,0.03,4238.61,35,210.6,0.9778,9274.4,4.54,3010,0.218956116,0.120492151,4.58,1426,22.1597115,0.830957113,6.6,6.75,922,2170,9485,800.97,27.66609424,3394.999452,0.823204291,3,653.84,183.91,837.75,26.66769579,fes,29.1
fes,3,1/07/2021,6,0.0291,0.03,5454.2,45,32.72,0.9966,9452.28,3.9,3300,0.220904955,0.142921755,4,1621,26.57772953,0.962325644,6.6,6.75,922,2170,9485,800.3,33.20970827,4364.99626,0.95366068,0,653.65,185.96,839.61,27.61822852,fes,29.1
fes,4,6/12/2021,1,0.0052,0.005,0,0,458.9,0,0,6.63,894,0.033448873,0.117647059,6.26,441,3.178823529,0.760728731,6.63,6.26,441,894,458.9,800.08,3.973132098,0,0.760728801,9.5,779.35,27.02,806.37,4.178655808,control,5.2
fes,4,6/12/2021,2,0.0052,0.005,484.99,4,51.32,0.8882,407.58,4.82,1142,0.050209205,0.1,5.2,438,4.056,0.888238246,6.63,6.26,441,894,458.9,800.02,5.069873253,388.0016998,0.88823799,5.5,764.95,40.56,805.51,4.566342441,fes,5.2
fes,4,6/12/2021,3,0.0052,0.005,545.56,4.5,31.2,0.932,427.7,4.66,1167,0.050614884,0.08677686,4.99,451,3.546570248,0.768452954,6.63,6.26,441,894,458.9,800.09,4.43271413,436.4971004,0.768453501,5,763.99,40.87,804.86,4.615208036,fes,5.2
fes,4,6/12/2021,4,0.0052,0.005,848.62,7,3.87,0.9916,455.034,3.89,1370,0.054684986,0.088443396,4.21,625,3.907429245,0.804351185,6.63,6.26,441,894,458.9,800.12,4.883554023,678.9978344,0.804351607,2.5,761.11,44.18,805.29,4.85786472,fes,5.2
fes,4,6/12/2021,5,0.0052,0.005,969.95,8,4.12,0.991,454.779,3.58,1500,0.052460234,0.088270859,3.8,695,3.740918984,0.755062888,6.63,6.26,441,894,458.9,800.04,4.675914934,775.998798,0.75506313,1.5,761.99,42.38,804.37,4.954446897,fes,5.2
fes,4,6/12/2021,6,0.0052,0.005,1151.85,9.5,5.35,0.9883,453.553,3.29,1715,0.052995791,0.091016548,3.53,831,3.89641844,0.764027219,6.63,6.26,441,894,458.9,800.02,4.87040129,921.503037,0.764026822,0,764.04,42.81,806.85,5.099842441,fes,5.2
fes,4,9/12/2021,1,0.0102,0.01,0,0,1510.5,0,0,6.37,1505,0.067181334,0.100742312,6.24,624,5.505567338,0.673478987,6.37,6.24,624,1505,1510.5,800.04,6.881615092,0,0.673478994,16,754.93,54.65,809.58,8.174816797,control,10.2
fes,4,9/12/2021,2,0.0102,0.01,727.43,6,255,0.8312,1255.5,5.08,1762,0.077700669,0.109782609,5.32,688,6.944847826,0.793042021,6.37,6.24,624,1505,1510.5,800.08,8.680191763,582.0021944,0.79304183,10,750.04,63.26,813.3,8.757225517,fes,10.2
fes,4,9/12/2021,3,0.0102,0.01,1091.09,9,52.41,0.9653,1458.09,4.66,1902,0.087487409,0.100571429,4.85,743,7.162697143,0.791577707,6.37,6.24,624,1505,1510.5,800.12,8.952028624,873.0029308,0.791577457,7,741.45,71.22,812.67,9.048634238,fes,10.2
fes,4,9/12/2021,4,0.0102,0.01,1454.89,12,10.8,0.9929,1499.7,4.19,2050,0.094977214,0.098621421,4.38,858,7.625408271,0.81651044,6.37,6.24,624,1505,1510.5,800.06,9.53104551,1163.999293,0.816510508,4,733.67,77.32,810.99,9.339021157,fes,10.2
fes,4,9/12/2021,5,0.0102,0.01,1697.33,14,9.89,0.9935,1500.614,3.91,2170,0.094295364,0.097586569,4.09,928,7.492696747,0.7859561,6.37,6.24,624,1505,1510.5,800.08,9.36493444,1357.999786,0.785956124,2,733.37,76.78,810.15,9.533225517,fes,10.2
fes,4,9/12/2021,6,0.0102,0.01,1939.66,16,8.09,0.9946,1502.412,3.6,2340,0.097122081,0.094890511,3.8,1018,7.502992701,0.771290829,6.37,6.24,624,1505,1510.5,800.14,9.377099884,1551.999552,0.771290871,0,730.27,79.07,809.34,9.727838598,fes,10.2
fes,4,10/12/2021,1,0.0093,0.01,0,0,1305,0,0,6.36,1426,0.062787926,0.095705521,6.22,565,4.891509202,0.656732716,6.36,6.22,565,1426,1305,800.11,6.11354589,0,0.656732718,16,759.35,51.11,810.46,7.448249623,control,9.3
fes,4,10/12/2021,2,0.0093,0.01,727.42,6,219.7,0.8316,1085.3,5.04,1666,0.07469267,0.108626198,5.27,628,6.606645367,0.822738876,6.36,6.22,565,1426,1305,800.09,8.257377754,582.0014678,0.822738728,10,752.76,60.82,813.58,8.030063443,fes,9.3
fes,4,10/12/2021,3,0.0093,0.01,1091.18,9,37.29,0.9714,1267.71,4.63,1768,0.090058336,0.099667774,4.82,663,7.308637874,0.878369092,6.36,6.22,565,1426,1305,800.05,9.135226391,872.998559,0.878369248,7,738.89,73.33,812.22,8.320691081,fes,9.3
